,created_at,full_text,cleaned_text,retweeted_count,favorite_count,user
415,Tue Apr 28 09:10:28 +0000 2020,"Sylvie Ponchaut: ""La Wallonie aura un rôle clé à jouer dans la réindustrialisation de l'Europe"" Une vision partagée du côté de Liège dans le secteur des biotech par #Bridge2Health #biotech #wallonia #ecosystem #industry  https://t.co/Hwn95teudG","Sylvie Ponchaut ""La Wallonie aura un role cle a jouer dans la reindustrialisation de l'Europe"" Une vision partagee du cote de Liege dans le secteur des biotech par Bridge2Health biotech wallonia ecosystem industry",2,4,Noshaq_be
416,Tue Apr 28 08:54:31 +0000 2020,"Bien loin des querelles politiques pour savoir ""qui masquera"" en premier... Une formidable mobilisation bénévole. 
&gt; 2.656 couturières liégeoises cousent blouses et masques pour les hôpitaux, les maisons de repos et les habitants
#Liège #COVID19 @CHULiege 
https://t.co/FS7FaHWb8j","Bien loin des querelles politiques pour savoir ""qui masquera"" en premier Une formidable mobilisation benevole &gt; 2656 couturieres liegeoises cousent blouses et masques pour les hopitaux, les maisons de repos et les habitants Liege COVID19 CHULiege",3,15,GasGrosjean
417,Tue Apr 28 08:49:05 +0000 2020,"Christophe Zoda, patron de deux salons de coiffure «Carré VIP» à Liège et Grivegnée, envisage de tout plaquer: 8 emplois menacés! https://t.co/FyjKVh4Yrq","Christophe Zoda, patron de deux salons de coiffure <<Carre VIP>> a Liege et Grivegnee, envisage de tout plaquer 8 emplois menaces",0,0,LaMeuse_be
418,Tue Apr 28 08:43:24 +0000 2020,"Question très intéressante, si quelqu'un a des indices? La Montagne de Bueren date de 1875-1880 mais je trouve assez peu de détails historiques. Notamment le type de personnes qui vivait là fin du 19e #Liège https://t.co/PdPcWsXQRX","Question tres interessante, si quelqu'un a des indices La Montagne de Bueren date de 1875-1880 mais je trouve assez peu de details historiques Notamment le type de personnes qui vivait la fin du 19e Liege",0,6,LiveFromLiege
419,Tue Apr 28 08:07:19 +0000 2020,@Ferber04966956 Je suis de liège. La seule écho qu'on a faite était celle pour connaître le sex ou je n'ai pas pu allé non plus,Ferber04966956 Je suis de liege La seule echo qu'on a faite etait celle pour connaitre le sex ou je n'ai pas pu alle non plus,0,0,keviinn_90
420,Tue Apr 28 07:51:32 +0000 2020,"@cedubeton Une copine est dans le cas à Liège, 600€. Les parents se sont portés partie civile contre l'école avec un avocat.","cedubeton Une copine est dans le cas a Liege, 600EUR Les parents se sont portes partie civile contre l'ecole avec un avocat",0,1,igreg_
421,Tue Apr 28 05:41:21 +0000 2020,"« La famille Sang &amp; Marine pense à la santé de ses affiliés » écrit @lameuseliege 
https://t.co/8kOPGaHjOu
#RFCLiège #Liège @EersteAmateur #COVID19 😷",<< La famille Sang &amp; Marine pense a la sante de ses affilies >> ecrit lameuseliege RFCLiege Liege EersteAmateur COVID19,0,0,JOHAN_1892
422,Tue Apr 28 05:23:01 +0000 2020,"Revolution mai 68 vs Revolution mai 2020 ! 

#revolution #COVID19 #Deconfinement #liege #movesafe https://t.co/LzxUAKBOyB",Revolution mai 68 vs Revolution mai 2020 revolution COVID19 Deconfinement liege movesafe,0,0,oasismeuseliege
423,Tue Apr 28 01:18:20 +0000 2020,"@mmagnery @Willy_Demeyer L'urbanisme tactique se développe dans quelques villes pionnières  avec les consignes d'éviter les transports en commun. En attendant que Liège suive la tendance, de bons conseils ici pour s'y mettre en sécurité : https://t.co/s8XNipYoQS
@GracqLiege","mmagnery Willy Demeyer L'urbanisme tactique se developpe dans quelques villes pionnieres avec les consignes d'eviter les transports en commun En attendant que Liege suive la tendance, de bons conseils ici pour s'y mettre en securite GracqLiege",0,0,JulienDuflot
424,Mon Apr 27 21:02:43 +0000 2020,J'imagine que #liege et le gouvernement wallon préfèrent commencer dans le chaos de la reprise.... https://t.co/O50G8xlutu,J'imagine que liege et le gouvernement wallon preferent commencer dans le chaos de la reprise,0,0,Niala_V
425,Mon Apr 27 19:54:57 +0000 2020,Née : en Guadeloupe                                  Enfance : 93                                                  Adolescence : 78                                         Des morceaux dans ma vie :  ///                                      Actuellement : Liège (belgique) https://t.co/rr1p2hX9YC,Nee en Guadeloupe Enfance 93 Adolescence 78 Des morceaux dans ma vie /// Actuellement Liege (belgique),0,2,Laineux1
426,Mon Apr 27 18:14:46 +0000 2020,Château de Fayenbois #chateau #moyenage #castles #castle #landscapephotography #landscape #picoftheday #beautiful #liège #belgium #sunnyday #sunny à Jupille-sur-Meuse https://t.co/MZJWwW3Aif,Chateau de Fayenbois chateau moyenage castles castle landscapephotography landscape picoftheday beautiful liege belgium sunnyday sunny a Jupille-sur-Meuse,0,1,PatrickLottin
427,Mon Apr 27 18:07:06 +0000 2020,"Encore des personnes qui ne respectent pas le confinement de puis plus de 1h certaines maison 🏠 en face du parc de la citadelle de Liège à Liège, Belgium https://t.co/O37Qs2KXBC","Encore des personnes qui ne respectent pas le confinement de puis plus de 1h certaines maison en face du parc de la citadelle de Liege a Liege, Belgium",0,0,radiolibre007
428,Mon Apr 27 17:33:35 +0000 2020,"Ca ne dit pas les grands écarts ce prix moyens, entre le Brabant wallon et l'hypercentre de Liège ... https://t.co/KHfbgtOTox","Ca ne dit pas les grands ecarts ce prix moyens, entre le Brabant wallon et l'hypercentre de Liege",0,0,CosetteDeliege
429,Mon Apr 27 17:31:55 +0000 2020,On pourra porter les #masques sans relever le col de son polo ? #Liège #covid19be @JNJOY https://t.co/2mN3iSedWF,On pourra porter les masques sans relever le col de son polo Liege covid19be JNJOY,1,2,LiveFromLiege
430,Mon Apr 27 16:42:38 +0000 2020,"@SNCB J'ai justement acheté un abo trajet un mois dès aujourd'hui zone Liège ↔️ Milmort 1è classe à... 93€ ! Ce mois-ci, je suis lésé ???","SNCB J'ai justement achete un abo trajet un mois des aujourd'hui zone Liege -[] Milmort 1e classe a 93EUR Ce mois-ci, je suis lese",0,0,oasismeuseliege
431,Mon Apr 27 16:25:27 +0000 2020,@TPMP @gillesverdez Je répond car la belgique il donne que sur bxl et environs mais ici a liege rien pas gratuit,TPMP gillesverdez Je repond car la belgique il donne que sur bxl et environs mais ici a liege rien pas gratuit,0,0,Raphal19179998
432,Mon Apr 27 16:12:24 +0000 2020,"Hors Château à vélo un lundi à 17h, seul sur la route, le pied 😋 #Liège #confinement #covid19be https://t.co/jLkwSECUIr","Hors Chateau a velo un lundi a 17h, seul sur la route, le pied Liege confinement covid19be",6,32,LiveFromLiege
433,Mon Apr 27 15:57:31 +0000 2020,"@SNCB La gare Liège-Saint-Lambert : accès aux quais mais plus de guichet avec personnel #sncb c'est bien ça ? 

#liege #COVID19 #Deconfinement",SNCB La gare Liege-Saint-Lambert acces aux quais mais plus de guichet avec personnel sncb c'est bien ca liege COVID19 Deconfinement,0,0,oasismeuseliege
434,Mon Apr 27 15:32:43 +0000 2020,L’Union des mosquées de la Province de Liège a fait un don de 50.000 euros au CHR Citadelle! Superbe geste. #Merci #SomeGoodNews #Liège,L'Union des mosquees de la Province de Liege a fait un don de 50000 euros au CHR Citadelle Superbe geste Merci SomeGoodNews Liege,2,11,MNeuprez
435,Mon Apr 27 14:54:05 +0000 2020,Vaste affaire de cannabis à Liège: jugement le 25 mai https://t.co/NNlhGJZWBN https://t.co/9n4InbDfNO,Vaste affaire de cannabis a Liege jugement le 25 mai,1,1,lameuseliege
436,Mon Apr 27 14:38:06 +0000 2020,Liège: le confinement transformé en projet scolaire à Waha https://t.co/MHxG58pXDg https://t.co/fsXO8laPHJ,Liege le confinement transforme en projet scolaire a Waha,1,2,lameuseliege
437,Mon Apr 27 13:29:05 +0000 2020,"Le Perron et 22 vitrines de magasins tagués dans le centre de Liège: l’auteur présumé identifié et intercepté, «il a déjà avoué» https://t.co/cU3qOFRwHE","Le Perron et 22 vitrines de magasins tagues dans le centre de Liege l'auteur presume identifie et intercepte, <<il a deja avoue>>",1,1,LaMeuse_be
438,Mon Apr 27 13:10:45 +0000 2020,27 avril 2008: le #RFCLiège est Champion de D3 à Verviers. Les supporters descendent fêter la remontée en D2 sur la Place du Marché et... dans le Perron ❤️ #Liège #football #Belgium https://t.co/TIT2QBZo76,27 avril 2008 le RFCLiege est Champion de D3 a Verviers Les supporters descendent feter la remontee en D2 sur la Place du Marche et dans le Perron [] Liege football Belgium,5,19,rfcliege1892
439,Mon Apr 27 13:09:05 +0000 2020,Vitrines taguées à Liège: une personne identifiée et interceptée https://t.co/67TIu6TUBp https://t.co/3b082y2Jkk,Vitrines taguees a Liege une personne identifiee et interceptee,1,1,lameuseliege
440,Mon Apr 27 12:57:55 +0000 2020,"@ADuraLexSedLex @_JulieJust Un conseil ? va vivre au Borinage. Sérieusement, tu as raison. Lorsque l'on voit la densité du trafic à Liège hier, dimanche, on se dit que c'est fou le nombre de personnes qui travaillent le dimanche.","ADuraLexSedLex JulieJust Un conseil va vivre au Borinage Serieusement, tu as raison Lorsque l'on voit la densite du trafic a Liege hier, dimanche, on se dit que c'est fou le nombre de personnes qui travaillent le dimanche",0,2,hlurkin
441,Mon Apr 27 12:57:39 +0000 2020,"« Boodschappen doen met swag »

#boysatwork #blueline #sunglasses à Liège, Belgium https://t.co/AwjMdt5lIl","<< Boodschappen doen met swag >> boysatwork blueline sunglasses a Liege, Belgium",0,0,QuentinleBussy
442,Mon Apr 27 12:47:10 +0000 2020,Des fleurs sur le seuil des portes pour la fête des mères à Ans ⁦@BourgmestreAns⁩ ⁦@ChristopherGau8⁩ ⁦@julienpetersxh⁩ ⁦@ZoIstazSlangen⁩ ⁦@RNafrak⁩ ⁦@MagaliRizzi⁩ ⁦@CitesAns⁩  https://t.co/C5CHb9K6Vc,Des fleurs sur le seuil des portes pour la fete des meres a Ans []BourgmestreAns[] []ChristopherGau8[] []julienpetersxh[] []ZoIstazSlangen[] []RNafrak[] []MagaliRizzi[] []CitesAns[],3,3,Patrice4020
443,Mon Apr 27 12:19:38 +0000 2020,"Just uploaded ""J0NA.B @ LES JEUDIS DE LA GRANDE DAME @ LES TROIS RIVIERES LIEGE FEV 20..."" to @mixcloud https://t.co/yMfkYze4ND Tune in now!","Just uploaded ""J0NAB LES JEUDIS DE LA GRANDE DAME LES TROIS RIVIERES LIEGE FEV 20"" to mixcloud Tune in now",0,0,JONA_B
444,Mon Apr 27 10:26:34 +0000 2020,"Née dans le : 51 (merci les parents🙃)
Enfance, Adolescence : 974🇷🇪 et 51 
Morceau de vie : 33
Actuellement : 4000 (Liège, Belgique)

Ma vie complètement bancale 💀 https://t.co/ybzHgpq8It","Nee dans le 51 (merci les parents) Enfance, Adolescence 974 et 51 Morceau de vie 33 Actuellement 4000 (Liege, Belgique) Ma vie completement bancale",0,0,_OmNashiMe_
445,Mon Apr 27 09:58:04 +0000 2020,"Willy Demeyer, le bourgmestre de Liège, dresse le bilan de ces deux mois de crise inédite: «On a arrêté la Ville, il faut maintenant la relancer» https://t.co/YvXQyUqv63","Willy Demeyer, le bourgmestre de Liege, dresse le bilan de ces deux mois de crise inedite <<On a arrete la Ville, il faut maintenant la relancer>>",0,2,LaMeuse_be
446,Mon Apr 27 09:49:29 +0000 2020,Liège: il donne un coup de couteau au visage d’un homme car la veille on lui a volé son GSM https://t.co/iGqfuMUCEX,Liege il donne un coup de couteau au visage d'un homme car la veille on lui a vole son GSM,0,1,LaMeuse_be
447,Mon Apr 27 09:44:09 +0000 2020,"@Infrabel_FR Après une bonne fricassée au lard le 4 mai, bien entendu !!! 😏 ➡️ 🏖 

@SNCB #sncb #infrabel #liege #COVID19 #Deconfinement https://t.co/KdmvL1iAtR","Infrabel FR Apres une bonne fricassee au lard le 4 mai, bien entendu [] SNCB sncb infrabel liege COVID19 Deconfinement",0,0,oasismeuseliege
448,Mon Apr 27 09:20:55 +0000 2020,"Just uploaded ""J0NA.B @ LES JEUDIS DE LA GRANDE DAME @ LES TROIS RIVIERES LIEGE - FEV ..."" to @mixcloud https://t.co/5gcOS17K14 Tune in now!","Just uploaded ""J0NAB LES JEUDIS DE LA GRANDE DAME LES TROIS RIVIERES LIEGE - FEV "" to mixcloud Tune in now",0,0,JONA_B
449,Mon Apr 27 08:56:13 +0000 2020,"Covid19 et reprise du travail : un guide fournit des directives aux secteurs et aux employeurs qui ont dû suspendre (en tout ou en partie) leurs activités, en vue de se préparer à une reprise sûre de leurs activités : https://t.co/UcDAxVtXJS #fgtb #covid19 https://t.co/IzfmQop7zL","Covid19 et reprise du travail un guide fournit des directives aux secteurs et aux employeurs qui ont du suspendre (en tout ou en partie) leurs activites, en vue de se preparer a une reprise sure de leurs activites fgtb covid19",4,2,fgtbliege
450,Mon Apr 27 08:03:23 +0000 2020,"Bon, @LGGLiegeAirport . Encore une nuit agitée. Si vous ne parvenez pas à imposer des règles strictes sur les vols de nuit, les oppositions vont vous p... à la figure, et ce sera pire que de supprimer quelques vols. #liege","Bon, LGGLiegeAirport Encore une nuit agitee Si vous ne parvenez pas a imposer des regles strictes sur les vols de nuit, les oppositions vont vous p a la figure, et ce sera pire que de supprimer quelques vols liege",0,3,Niala_V
451,Mon Apr 27 07:45:57 +0000 2020,"Hellow @SNCB je vais prendre 1 abo trajet 1è classe Liège-Guillemins ↔️ Milmort 93€ mensuel 

1) Combien coûte la MoBIB la 1è fois au desk SNCB ? 
2) Abo trajet = trajets quotidiens illimités entre les 2 gares ? 
3) Guillemins = zone Liège ? On y inclut pex Bressoux, Angleur ?","Hellow SNCB je vais prendre 1 abo trajet 1e classe Liege-Guillemins -[] Milmort 93EUR mensuel 1) Combien coute la MoBIB la 1e fois au desk SNCB 2) Abo trajet = trajets quotidiens illimites entre les 2 gares 3) Guillemins = zone Liege On y inclut pex Bressoux, Angleur",0,0,oasismeuseliege
452,Mon Apr 27 07:40:24 +0000 2020,"La Wallonie, avec le soutien de l'Union européenne et plus particulièrement du Fonds européen de développement régional, participe au développement de votre entreprise et met à votre disposition divers mécanismes d'aide.

Plus d'infos : https://t.co/dGVS8zidGe","La Wallonie, avec le soutien de l'Union europeenne et plus particulierement du Fonds europeen de developpement regional, participe au developpement de votre entreprise et met a votre disposition divers mecanismes d'aide Plus d'infos",0,0,SPI_Liege
453,Mon Apr 27 05:51:21 +0000 2020,"@rwarmont @iam16man @groserch @baplambert @Ecolo Ça ne représente  malheureusement pas 100% de l'économie belge: Télétravail + PME
Il reste encore des usines à Anvers, à Gand, à Courtrai, à Liège, à Verviers, à Spa,... où la distanciation sociale est impossible et où des mecs qui ont besoin d'argent sacrifient santé et famille","rwarmont iam16man groserch baplambert Ecolo Ca ne represente malheureusement pas 100% de l'economie belge Teletravail + PME Il reste encore des usines a Anvers, a Gand, a Courtrai, a Liege, a Verviers, a Spa, ou la distanciation sociale est impossible et ou des mecs qui ont besoin d'argent sacrifient sante et famille",0,0,figaro4u
454,Mon Apr 27 04:48:04 +0000 2020,"Philippe, 59 ans, perd la vie dans un terrible accident à Beaufays: «Il était le Alain Delon de Liège», raconte un ami https://t.co/knLVqla53E","Philippe, 59 ans, perd la vie dans un terrible accident a Beaufays <<Il etait le Alain Delon de Liege>>, raconte un ami",0,0,LaMeuse_be
455,Mon Apr 27 03:49:04 +0000 2020,Accident mortel à Beaufays: «Phil était le Delon de Liège» https://t.co/JEQJjVOI35 https://t.co/vIsuqB8G1R,Accident mortel a Beaufays <<Phil etait le Delon de Liege>>,1,1,lameuseliege
456,Sun Apr 26 21:23:41 +0000 2020,"Quai de Rome, près du pont de Fragnee. Piste cyclable illisible et vrai danger pour les piétons car trop étroit, poteaux. Comme trop souvent, de belles pistes qui n'aboutissent à ...rien. Vu le Coronavirus, le vélos utilisent une voie auto désormais. La marquer ? #liege","Quai de Rome, pres du pont de Fragnee Piste cyclable illisible et vrai danger pour les pietons car trop etroit, poteaux Comme trop souvent, de belles pistes qui n'aboutissent a rien Vu le Coronavirus, le velos utilisent une voie auto desormais La marquer liege",0,3,Niala_V
